Graphics workload,,
,,
Location,Type,Response
,,
0xffffff800107a4c7,word_corrupt,recovered
0xffffff8001ff0d94,word_corrupt,recovered
0xffffff8001fe97f5,bit flip,recovered
0xffffff800107a4d4,word_corrupt,recovered
0xffffff800200f0c0,word_corrupt,recovered
0xffffff8000f461cc,instruction skip,recovered
0xffffff800107a5a1,word_corrupt,recovered
0xffffff8001fe9780,word_corrupt,recovered
0xffffff8000f46186,instruction skip,recovered
0xffffff800203b75d,word_corrupt,recovered
0xffffff800107a3f5,instruction skip,recovered
0xffffff8001ff0d99,instruction skip,recovered
0xffffff800203b748,word_corrupt,recovered
0xffffff800203b643,bit flip,recovered
0xffffff800107a3e8,instruction skip,recovered
0xffffff800203b7af,instruction skip,recovered
0xffffff800203b79b,word_corrupt,recovered
0xffffff800107a59a,instruction skip,recovered
0xffffff8001fe97c7,word_corrupt,recovered
0xffffff800203b775,bit flip,recovered
0xffffff8001ff0da5,word_corrupt,recovered
0xffffff800203b610,word_corrupt,recovered
0xffffff800107a5f5,word_corrupt,recovered
0xffffff800107a498,word_corrupt,recovered
0xffffff800203b637,instruction skip,recovered
0xffffff800107a5ca,word_corrupt,recovered
0xffffff8001077450,bit flip,recovered
0xffffff800107a544,word_corrupt,recovered
0xffffff800203b779,word_corrupt,recovered
0xffffff800203b62c,word_corrupt,recovered
0xffffff800203b672,word_corrupt,recovered
0xffffff800203b706,word_corrupt,recovered
0xffffff800203b7d4,word_corrupt,recovered
0xffffff800203b653,word_corrupt,recovered
0xffffff8001fe981a,bit flip,recovered
0xffffff800107a3f0,instruction skip,recovered
0xffffff800203b6b5,word_corrupt,recovered
0xffffff800107a404,word_corrupt,recovered
0xffffff8001056470,bit flip,recovered
0xffffff800203b7b5,word_corrupt,recovered
0xffffff800200f0c4,instruction skip,recovered
0xffffff800203b6a9,word_corrupt,recovered
0xffffff8001fe982f,word_corrupt,recovered
0xffffff8001ff0ddc,instruction skip,recovered
0xffffff800107a360,bit flip,recovered
0xffffff800203b694,word_corrupt,recovered
0xffffff800107a3bc,instruction skip,recovered
0xffffff800203b73a,word_corrupt,recovered
0xffffff800107a52c,word_corrupt,recovered
0xffffff8001fe991e,instruction skip,recovered
0xffffff8001056489,word_corrupt,recovered
0xffffff8001fe9807,word_corrupt,recovered
0xffffff800203b641,word_corrupt,recovered
0xffffff80010564a0,bit flip,recovered
0xffffff800107a43d,instruction skip,recovered
0xffffff800203b617,word_corrupt,recovered
0xffffff800107a5ec,instruction skip,recovered
0xffffff800107a418,instruction skip,recovered
0xffffff800203b7ef,word_corrupt,recovered
0xffffff800203b770,instruction skip,recovered
0xffffff800203b75f,bit flip,recovered
0xffffff8001fe9929,instruction skip,recovered
0xffffff8001ff0d90,word_corrupt,recovered
0xffffff800203b662,word_corrupt,recovered
0xffffff800107a59c,word_corrupt,recovered
0xffffff8000f46180,word_corrupt,failed
0xffffff8000f46186,word_corrupt,failed
0xffffff8000f461c0,word_corrupt,failed
0xffffff8000f461cc,word_corrupt,failed
0xffffff8001056470,word_corrupt,failed
0xffffff80010564a0,word_corrupt,failed
0xffffff80010564b0,bit flip,failed
0xffffff80010564b0,word_corrupt,failed
0xffffff8001077450,word_corrupt,failed
0xffffff800107a360,word_corrupt,failed
0xffffff800107a374,word_corrupt,failed
0xffffff800107a395,bit flip,failed
0xffffff800107a395,word_corrupt,failed
0xffffff800107a3bc,bit flip,failed
0xffffff800107a3bc,word_corrupt,failed
0xffffff800107a3e8,word_corrupt,failed
0xffffff800107a3f0,word_corrupt,failed
0xffffff800107a3f5,word_corrupt,failed
0xffffff800107a43d,bit flip,failed
0xffffff800107a43d,word_corrupt,failed
0xffffff800107a46c,word_corrupt,failed
0xffffff800107a481,word_corrupt,failed
0xffffff800107a4c9,word_corrupt,failed
0xffffff800107a59a,word_corrupt,failed
0xffffff800107a5a9,bit flip,failed
,,
Graphics workload,,
,,
Location,Type,Response
,,
0xffffff800203c522,word_corrupt,recovered
0xffffff80010750d7,instruction skip,recovered
0xffffff8001fed7bf,word_corrupt,recovered
0xffffff8001fed79a,word_corrupt,recovered
0xffffff8000f46186,instruction skip,recovered
0xffffff8001fed790,word_corrupt,recovered
0xffffff8001fed7ea,word_corrupt,recovered
0xffffff800203c72f,bit flip,recovered
0xffffff8001fed822,word_corrupt,recovered
0xffffff800107b2ed,word_corrupt,recovered
0xffffff800203c520,word_corrupt,recovered
0xffffff8001fea780,bit flip,recovered
0xffffff800203c9f0,word_corrupt,recovered
0xffffff800107b280,instruction skip,recovered
0xffffff8001fead10,instruction skip,recovered
0xffffff8001fed809,word_corrupt,recovered
0xffffff8001fed7da,word_corrupt,recovered
0xffffff8001075111,instruction skip,recovered
0xffffff8001feb0e6,word_corrupt,recovered
0xffffff800203c740,word_corrupt,recovered
0xffffff8001fea563,instruction skip,recovered
0xffffff8001fea560,word_corrupt,recovered
0xffffff8001fed7cb,word_corrupt,recovered
0xffffff8001075113,instruction skip,recovered
0xffffff8001fed849,word_corrupt,recovered
0xffffff8001075055,word_corrupt,recovered
0xffffff8001feb0d4,word_corrupt,recovered
0xffffff800203c732,word_corrupt,recovered
0xffffff800107b291,word_corrupt,recovered
0xffffff80010750d9,instruction skip,recovered
0xffffff800203c548,bit flip,recovered
0xffffff800107b2a4,word_corrupt,recovered
0xffffff8000f46198,instruction skip,recovered
0xffffff8001ff1430,instruction skip,recovered
0xffffff800203c76b,word_corrupt,recovered
0xffffff8001feb0e8,bit flip,recovered
0xffffff800203c539,bit flip,recovered
0xffffff8000e96d30,word_corrupt,recovered
0xffffff800203c54a,word_corrupt,recovered
0xffffff8000e96d4b,word_corrupt,recovered
0xffffff800203c76d,word_corrupt,recovered
0xffffff8001fea565,bit flip,recovered
0xffffff8001feb0a6,bit flip,recovered
0xffffff80010750fc,word_corrupt,recovered
0xffffff8001fed793,word_corrupt,recovered
0xffffff800107505a,word_corrupt,recovered
0xffffff8001075105,word_corrupt,recovered
0xffffff8001fed7d8,word_corrupt,recovered
0xffffff8000e928c9,word_corrupt,recovered
0xffffff8000e96d41,word_corrupt,recovered
0xffffff8001fea7c9,word_corrupt,recovered
0xffffff800107b335,word_corrupt,recovered
0xffffff8000e96d11,instruction skip,failed
0xffffff8000e9de30,word_corrupt,failed
0xffffff8001fea7ac,word_corrupt,failed
0xffffff8000e928d2,instruction skip,failed
0xffffff8000e9dfc2,word_corrupt,failed
0xffffff8000e96d17,instruction skip,failed
0xffffff8000f46198,word_corrupt,failed
0xffffff8000e9291f,instruction skip,failed
0xffffff8001fea563,bit flip,failed
0xffffff800107b330,word_corrupt,failed
0xffffff8001075111,bit flip,failed
0xffffff8000e96d1d,instruction skip,failed
0xffffff8001fea547,bit flip,failed
0xffffff8001feb062,word_corrupt,failed
0xffffff8001ff1430,word_corrupt,failed
0xffffff8000f46180,word_corrupt,failed
0xffffff8000e928e1,word_corrupt,failed
0xffffff8000e9de3b,instruction skip,failed
0xffffff8000e928e1,instruction skip,failed
0xffffff80010750aa,word_corrupt,failed
0xffffff800203c72d,word_corrupt,failed
0xffffff8000e96d00,bit flip,failed
0xffffff800107b31b,word_corrupt,failed
0xffffff8001ff1411,word_corrupt,failed
0xffffff800203c72d,bit flip,failed
,,
Task spawn,,
,,
Location,Type,Response
,,
0xffffff8000e9eae4,instruction skip,recovered
0xffffff800204a0b1,word_corrupt,recovered
0xffffff800204a04e,word_corrupt,recovered
0xffffff8000e9eacd,instruction skip,recovered
0xffffff8000e9c5f0,instruction skip,recovered
0xffffff800204a06f,bit flip,recovered
0xffffff8002053b00,word_corrupt,recovered
0xffffff8000e9e9d4,instruction skip,recovered
0xffffff8000ea0f48,instruction skip,recovered
0xffffff8000e9ea0a,instruction skip,recovered
0xffffff8002049fe7,word_corrupt,recovered
0xffffff8002049fea,word_corrupt,recovered
0xffffff800204b2f0,word_corrupt,recovered
0xffffff8002053a7d,word_corrupt,recovered
0xffffff8000ea0f70,instruction skip,recovered
0xffffff800204b335,word_corrupt,recovered
0xffffff8002053a69,word_corrupt,recovered
0xffffff8000ea10a8,instruction skip,recovered
0xffffff800204a01d,word_corrupt,recovered
0xffffff8000ea1163,instruction skip,recovered
0xffffff800204a0af,word_corrupt,recovered
0xffffff8000ec6040,word_corrupt,recovered
0xffffff8000ea123c,instruction skip,recovered
0xffffff800204a054,word_corrupt,recovered
0xffffff8000ec4684,instruction skip,recovered
0xffffff8000ec4508,word_corrupt,recovered
0xffffff8002049fce,word_corrupt,recovered
0xffffff8000ec4689,instruction skip,recovered
0xffffff8000ec43a0,word_corrupt,recovered
0xffffff8000ec43e8,word_corrupt,recovered
0xffffff8002053a42,word_corrupt,recovered
0xffffff8000ea0700,instruction skip,recovered
0xffffff8002053b2d,word_corrupt,recovered
0xffffff8000ea1180,word_corrupt,recovered
0xffffff800204b333,word_corrupt,recovered
0xffffff8000ec43f2,word_corrupt,recovered
0xffffff8000e9c610,instruction skip,recovered
0xffffff8000e9ea4e,instruction skip,recovered
0xffffff8000ec454f,word_corrupt,recovered
0xffffff8000ea0fbe,instruction skip,recovered
0xffffff8000e9c1c2,instruction skip,recovered
0xffffff8000ec43d0,word_corrupt,recovered
0xffffff8000ea14a0,instruction skip,recovered
0xffffff8002049fa7,instruction skip,recovered
0xffffff8000ec43bc,word_corrupt,recovered
0xffffff8000ec43aa,instruction skip,recovered
0xffffff8000ec43e6,word_corrupt,recovered
0xffffff800204a09b,word_corrupt,recovered
0xffffff8000ea0f82,instruction skip,recovered
0xffffff8000ec44f2,word_corrupt,recovered
0xffffff8002053ada,word_corrupt,recovered
0xffffff800204b312,word_corrupt,recovered
0xffffff8002049fcb,word_corrupt,recovered
0xffffff8002053b19,word_corrupt,recovered
0xffffff8000ea0f8c,instruction skip,recovered
0xffffff8002049fc6,word_corrupt,recovered
0xffffff8002053a7f,word_corrupt,recovered
0xffffff8000ea1121,instruction skip,recovered
0xffffff8000ec43ce,word_corrupt,recovered
0xffffff8000ea0feb,instruction skip,recovered
0xffffff8000e9c60b,instruction skip,recovered
0xffffff8002053b0c,word_corrupt,recovered
0xffffff8002053b2f,word_corrupt,recovered
0xffffff8000ea107d,bit flip,failed
0xffffff8000ea107d,word_corrupt,failed
0xffffff8000e9c1c2,word_corrupt,failed
0xffffff8000ea10d0,bit flip,failed
0xffffff8000ec43aa,bit flip,failed
0xffffff8000e9ea4e,bit flip,failed
0xffffff8000ea1131,word_corrupt,failed
0xffffff8000ea14bc,bit flip,failed
0xffffff8000e9c2c9,instruction skip,failed
0xffffff8000e9c6f8,word_corrupt,failed
0xffffff8000ea0feb,word_corrupt,failed
0xffffff8000e9c0a3,instruction skip,failed
0xffffff8000ea14bc,word_corrupt,failed
0xffffff8000e9c2c9,word_corrupt,failed
0xffffff8000ea1163,word_corrupt,failed
0xffffff8000ec4687,bit flip,failed
0xffffff8000e9ea8d,bit flip,failed
0xffffff8000ea0fbe,bit flip,failed
0xffffff8000ea1121,bit flip,failed
0xffffff8000ea1131,instruction skip,failed
0xffffff8000e9c1e8,bit flip,failed
0xffffff8000e9eb52,word_corrupt,failed
0xffffff8000ea10cf,word_corrupt,failed
0xffffff8000ea0ef5,word_corrupt,failed
0xffffff8000ea07f4,word_corrupt,failed
0xffffff8000e9eaa6,instruction skip,failed
0xffffff8000e9eacd,word_corrupt,failed
0xffffff8000ea07f4,bit flip,failed
,,
ITC Rendezvous,,
,,
Location,Type,Response
,,
0xffffff800257246e,bit flip,recovered
0xffffff8002571ef4,word_corrupt,recovered
0xffffff8000ed7320,instruction skip,recovered
0xffffff80025728fd,word_corrupt,recovered
0xffffff8000f59224,instruction skip,recovered
0xffffff80020523a3,bit flip,recovered
0xffffff8000f591f2,instruction skip,recovered
0xffffff8002052359,instruction skip,recovered
0xffffff8000f57cfb,word_corrupt,recovered
0xffffff80020522c1,word_corrupt,recovered
0xffffff8002571f32,word_corrupt,recovered
0xffffff8002052390,word_corrupt,recovered
0xffffff8002571ee3,instruction skip,recovered
0xffffff8002052388,word_corrupt,recovered
0xffffff8002571eea,word_corrupt,recovered
0xffffff8000ec9430,instruction skip,recovered
0xffffff8002571f0c,word_corrupt,recovered
0xffffff80020523b2,word_corrupt,recovered
0xffffff80020523ab,word_corrupt,recovered
0xffffff8000ec942b,instruction skip,recovered
0xffffff800205235f,word_corrupt,recovered
0xffffff8000ec7882,instruction skip,recovered
0xffffff8000ed7538,instruction skip,recovered
0xffffff8000ec76da,instruction skip,recovered
0xffffff8000f59302,instruction skip,recovered
0xffffff8002572df0,word_corrupt,recovered
0xffffff8000ec7674,instruction skip,recovered
0xffffff800205236a,word_corrupt,recovered
0xffffff8002052316,word_corrupt,recovered
0xffffff800256e620,instruction skip,recovered
0xffffff800205232a,word_corrupt,recovered
0xffffff8000ec5c70,instruction skip,recovered
0xffffff80020522f6,word_corrupt,recovered
0xffffff8000ec7860,instruction skip,failed
0xffffff8002571f04,word_corrupt,failed
0xffffff800255fd00,bit flip,failed
0xffffff800257235c,word_corrupt,failed
0xffffff8000f59244,word_corrupt,failed
0xffffff8000ec7674,bit flip,failed
0xffffff8002571f5b,bit flip,failed
0xffffff8000f8be2a,word_corrupt,failed
0xffffff80025724d0,instruction skip,failed
0xffffff8000f8be42,instruction skip,failed
0xffffff8002571f5b,instruction skip,failed
0xffffff8002571f04,instruction skip,failed
0xffffff8000ed743c,word_corrupt,failed
0xffffff80020523c3,bit flip,failed
0xffffff8000f59302,bit flip,failed
0xffffff8000f59224,word_corrupt,failed
0xffffff8000f5926b,word_corrupt,failed
0xffffff8000ec76ce,word_corrupt,failed
0xffffff8000ec9430,bit flip,failed
0xffffff8000ec5c70,bit flip,failed
0xffffff80025728ce,instruction skip,failed
0xffffff8000ec768d,bit flip,failed
0xffffff800205244a,instruction skip,failed
0xffffff8000f8be30,bit flip,failed
0xffffff8000f8ab16,bit flip,failed
0xffffff800257177a,word_corrupt,failed
0xffffff8000f8bd1d,word_corrupt,failed
0xffffff8000ec9430,word_corrupt,failed
0xffffff80025726b6,bit flip,failed
0xffffff8000f8be2a,instruction skip,failed
0xffffff8000f59210,word_corrupt,failed
0xffffff8000f8be42,bit flip,failed
0xffffff8000f8bd2d,bit flip,failed
,,
FS Open,,
,,
Location,Type,Response
,,
0xffffff80025549b6,word_corrupt,recovered
0xffffff800203f5ae,word_corrupt,recovered
0xffffff800203f4e3,word_corrupt,recovered
0xffffff8002554ea0,word_corrupt,recovered
0xffffff8000ebf67c,instruction skip,recovered
0xffffff8002554870,word_corrupt,recovered
0xffffff80025549df,bit flip,recovered
0xffffff8002554938,word_corrupt,recovered
0xffffff800203f61d,word_corrupt,recovered
0xffffff8002554ec8,word_corrupt,recovered
0xffffff800203f65e,word_corrupt,recovered
0xffffff8002554978,word_corrupt,recovered
0xffffff800203f50c,word_corrupt,recovered
0xffffff800255484a,word_corrupt,recovered
0xffffff800203f43a,bit flip,recovered
0xffffff800203f42e,word_corrupt,recovered
0xffffff800203f484,word_corrupt,recovered
0xffffff8002554fdc,bit flip,recovered
0xffffff8002554b6e,word_corrupt,recovered
0xffffff800255488a,word_corrupt,recovered
0xffffff800203f40d,word_corrupt,recovered
0xffffff800203f5c2,word_corrupt,recovered
0xffffff800203f698,word_corrupt,recovered
0xffffff8002554db8,bit flip,recovered
0xffffff800255480a,word_corrupt,recovered
0xffffff8002554eb0,instruction skip,failed
0xffffff8002554ea0,instruction skip,failed
0xffffff800203f554,word_corrupt,failed
0xffffff8002554fdc,word_corrupt,failed
0xffffff8000ebf67c,bit flip,failed
0xffffff8000ebf67c,word_corrupt,failed
0xffffff8002554a96,word_corrupt,failed
0xffffff8002554a32,bit flip,failed
0xffffff8002554a32,instruction skip,failed
0xffffff800203f43a,word_corrupt,failed
,,
FS Open and read,,
,,
Location,Type,Response
,,
0xffffff8000f763d3,word_corrupt,recovered
0xffffff800203f7a6,word_corrupt,recovered
0xffffff800203f6b2,word_corrupt,recovered
0xffffff8000f763a0,instruction skip,recovered
0xffffff800203f638,word_corrupt,recovered
0xffffff8002554daa,instruction skip,recovered
0xffffff8002554fda,instruction skip,recovered
0xffffff800203f7be,word_corrupt,recovered
0xffffff800203f464,word_corrupt,recovered
0xffffff8002041672,word_corrupt,recovered
0xffffff80025549e2,word_corrupt,recovered
0xffffff8002554c40,word_corrupt,recovered
0xffffff8002554826,instruction skip,recovered
0xffffff800203f760,word_corrupt,recovered
0xffffff800203f478,word_corrupt,recovered
0xffffff8000ebf044,word_corrupt,recovered
0xffffff8002554c60,word_corrupt,recovered
0xffffff8001fed6ba,word_corrupt,recovered
0xffffff800203f53b,word_corrupt,recovered
0xffffff8000f7630d,instruction skip,recovered
0xffffff8002554888,word_corrupt,recovered
0xffffff8002554b5c,word_corrupt,recovered
0xffffff8000f762fa,instruction skip,recovered
0xffffff8001fed6f2,word_corrupt,recovered
0xffffff8002554ea0,instruction skip,recovered
0xffffff8000f76328,word_corrupt,recovered
0xffffff8002554880,word_corrupt,recovered
0xffffff8002554b78,word_corrupt,recovered
0xffffff8002554ec8,word_corrupt,recovered
0xffffff80025547d0,word_corrupt,recovered
0xffffff8002554834,word_corrupt,recovered
0xffffff800203f70e,word_corrupt,recovered
0xffffff800203f5e4,word_corrupt,recovered
0xffffff8002554c86,instruction skip,recovered
0xffffff800203f7e2,bit flip,recovered
0xffffff800203f674,word_corrupt,recovered
0xffffff8000ebf04d,word_corrupt,recovered
0xffffff800255484a,word_corrupt,recovered
0xffffff800203f736,word_corrupt,recovered
0xffffff8002554c0d,word_corrupt,recovered
0xffffff8002554fed,instruction skip,recovered
0xffffff800203f562,word_corrupt,recovered
0xffffff8002554b84,word_corrupt,recovered
0xffffff800203f792,word_corrupt,recovered
0xffffff80025549ad,word_corrupt,recovered
0xffffff8000ec1430,instruction skip,recovered
0xffffff800203f6eb,word_corrupt,recovered
0xffffff8002554de0,word_corrupt,recovered
0xffffff800203f60d,bit flip,recovered
0xffffff800255490a,word_corrupt,recovered
0xffffff800255497c,instruction skip,recovered
0xffffff80020416bb,instruction skip,recovered
0xffffff800203f61a,word_corrupt,recovered
0xffffff800203f698,word_corrupt,recovered
0xffffff800255481c,word_corrupt,recovered
0xffffff8002554942,word_corrupt,recovered
0xffffff800203f4a4,word_corrupt,recovered
0xffffff800255480a,word_corrupt,recovered
0xffffff8002554ea0,bit flip,failed
0xffffff800203f62c,word_corrupt,failed
0xffffff800203f49c,word_corrupt,failed
0xffffff800203f728,bit flip,failed
0xffffff8000f76320,bit flip,failed
0xffffff800203f49c,bit flip,failed
0xffffff800203f666,bit flip,failed
0xffffff800203f62c,instruction skip,failed
0xffffff8002554a5d,bit flip,failed
0xffffff8002554fed,word_corrupt,failed
0xffffff8000ec1430,bit flip,failed
0xffffff8002554afc,word_corrupt,failed
0xffffff8002554826,bit flip,failed
0xffffff8000f763a0,word_corrupt,failed
0xffffff8002554826,word_corrupt,failed
0xffffff8002554afc,instruction skip,failed
,,
IPC Async,,
,,
Location,Type,Response
,,
0xffffff8000f51120,instruction skip,recovered
0xffffff8000f510a8,instruction skip,recovered
0xffffff8000f4fc76,bit flip,recovered
0xffffff8002567ec0,word_corrupt,recovered
0xffffff8000ed05a0,instruction skip,recovered
0xffffff8000f510a8,word_corrupt,recovered
0xffffff8000f0b254,instruction skip,recovered
0xffffff8000ebf6d2,instruction skip,recovered
0xffffff800204a12a,word_corrupt,recovered
0xffffff8000f51108,instruction skip,recovered
0xffffff8002567ec0,instruction skip,recovered
0xffffff8000f5108a,word_corrupt,recovered
0xffffff8000ec142b,instruction skip,recovered
0xffffff8000ecfa0d,instruction skip,recovered
0xffffff8000f511e0,instruction skip,recovered
0xffffff8000f4fc66,word_corrupt,recovered
0xffffff8002567f28,word_corrupt,recovered
0xffffff8000f1263a,instruction skip,recovered
0xffffff8000f51206,instruction skip,recovered
0xffffff8000ebf674,instruction skip,recovered
0xffffff8000f5108a,instruction skip,recovered
0xffffff800204a0e8,word_corrupt,recovered
0xffffff8000f4fc66,bit flip,recovered
0xffffff8002567f3c,word_corrupt,recovered
0xffffff8002567e6a,instruction skip,recovered
0xffffff8000f511c2,instruction skip,recovered
0xffffff8000f510cc,word_corrupt,failed
0xffffff8000f510e6,word_corrupt,failed
0xffffff8000ecfa14,word_corrupt,failed
0xffffff8000ecf370,word_corrupt,failed
0xffffff8000f51120,bit flip,failed
0xffffff8000f4fc58,bit flip,failed
0xffffff8002567e80,word_corrupt,failed
0xffffff8000ec142b,word_corrupt,failed
0xffffff800204a0e8,instruction skip,failed
0xffffff800204a12a,instruction skip,failed
0xffffff8002567f3c,instruction skip,failed
0xffffff8000ed05ba,instruction skip,failed
0xffffff8000ebf674,bit flip,failed
,,
IPC Async,,
,,
Location,Type,Response
,,
0xffffff800104e9c4,instruction skip,recovered
0xffffff800104e7ba,instruction skip,recovered
0xffffff8000f0b1b6,instruction skip,recovered
0xffffff8000ebf6da,instruction skip,recovered
0xffffff8000f5125b,instruction skip,recovered
0xffffff8002568784,word_corrupt,recovered
0xffffff8000ed05c3,instruction skip,recovered
0xffffff800256861b,instruction skip,recovered
0xffffff80025685f6,instruction skip,recovered
0xffffff8000f51206,instruction skip,recovered
0xffffff80025687d2,word_corrupt,recovered
0xffffff8002568434,word_corrupt,recovered
0xffffff8002040b66,word_corrupt,recovered
0xffffff8000f5121d,instruction skip,recovered
0xffffff8000ed04e6,instruction skip,recovered
0xffffff8002557d8a,word_corrupt,recovered
0xffffff800104e88c,instruction skip,recovered
0xffffff80025686b4,word_corrupt,recovered
0xffffff800104e84f,instruction skip,recovered
0xffffff8000ecf40a,instruction skip,recovered
0xffffff8000f4fcb2,word_corrupt,recovered
0xffffff800256868c,word_corrupt,recovered
0xffffff8002041bea,word_corrupt,recovered
0xffffff8000f510d6,word_corrupt,recovered
0xffffff8002041c10,word_corrupt,recovered
0xffffff800256865e,word_corrupt,recovered
0xffffff8000f0b68d,instruction skip,recovered
0xffffff800256873d,word_corrupt,recovered
0xffffff8000f4fcdc,instruction skip,recovered
0xffffff8002557d68,word_corrupt,recovered
0xffffff80025687b0,word_corrupt,recovered
0xffffff8000f5123c,instruction skip,recovered
0xffffff80025685d6,word_corrupt,recovered
0xffffff8002568560,word_corrupt,recovered
0xffffff8000f51302,word_corrupt,recovered
0xffffff8000f4fc86,instruction skip,recovered
0xffffff8000ed05a0,instruction skip,recovered
0xffffff8000f511ec,instruction skip,recovered
0xffffff8000ebf67c,instruction skip,recovered
0xffffff8002568486,word_corrupt,recovered
0xffffff8002557d18,word_corrupt,recovered
0xffffff800256841e,word_corrupt,recovered
0xffffff8000ec142b,instruction skip,recovered
0xffffff800256863a,instruction skip,recovered
0xffffff80025684d8,word_corrupt,recovered
0xffffff8002568468,word_corrupt,recovered
0xffffff8000f12630,instruction skip,recovered
0xffffff800104e86d,instruction skip,recovered
0xffffff8000f15eed,word_corrupt,recovered
0xffffff800256852a,word_corrupt,recovered
0xffffff8000f12688,word_corrupt,recovered
0xffffff8000ecf472,instruction skip,recovered
0xffffff8000f5110d,instruction skip,recovered
0xffffff800256870b,word_corrupt,recovered
0xffffff800104e922,instruction skip,recovered
0xffffff8000f0b254,instruction skip,recovered
0xffffff8000f5108e,word_corrupt,recovered
0xffffff8000ebf6da,instruction skip,failed
0xffffff8000f1266a,instruction skip,failed
0xffffff8000f12630,instruction skip,failed
0xffffff8000ecf3e6,instruction skip,failed
0xffffff8000f0b23d,instruction skip,failed
0xffffff800104ea00,instruction skip,failed
0xffffff8002568530,instruction skip,failed
0xffffff800104e8d4,instruction skip,failed
0xffffff8000ecf40a,instruction skip,failed
0xffffff800104e88c,instruction skip,failed
0xffffff800104e86d,instruction skip,failed
0xffffff8000f51128,instruction skip,failed
0xffffff8001054342,instruction skip,failed
0xffffff8000ecf456,instruction skip,failed
0xffffff800104e8b4,instruction skip,failed
0xffffff8000f0b6aa,instruction skip,failed
0xffffff8000f512de,instruction skip,failed
0xffffff8000ed05a0,instruction skip,failed
0xffffff8001055e54,instruction skip,failed
0xffffff800104e9c4,instruction skip,failed
0xffffff8000f5121d,instruction skip,failed
,,
FS Open and Read,,
,,
Location,Type,Response
,,
0xffffff8002550832,word_corrupt,recovered
0xffffff80025509ad,word_corrupt,recovered
0xffffff8002034a9a,word_corrupt,recovered
0xffffff8000ec642a,instruction skip,recovered
0xffffff8002550a5d,word_corrupt,recovered
0xffffff8002034adb,word_corrupt,recovered
0xffffff8002034ba0,word_corrupt,recovered
0xffffff8002550b5c,instruction skip,recovered
0xffffff80025509e6,word_corrupt,recovered
0xffffff8002034b02,word_corrupt,recovered
0xffffff8000f46c9d,word_corrupt,recovered
0xffffff8002034a2d,instruction skip,recovered
0xffffff8000eb6044,word_corrupt,recovered
0xffffff80025507fe,word_corrupt,recovered
0xffffff8002550966,word_corrupt,recovered
0xffffff8002550924,word_corrupt,recovered
0xffffff8001045a20,instruction skip,recovered
0xffffff8002550942,instruction skip,recovered
0xffffff8000ec63e2,instruction skip,recovered
0xffffff8000f46ca8,instruction skip,recovered
0xffffff80020349eb,word_corrupt,recovered
0xffffff8000f6d30b,instruction skip,recovered
0xffffff8002550894,instruction skip,recovered
0xffffff8000f46d40,instruction skip,recovered
0xffffff8000eb842b,instruction skip,recovered
0xffffff8000f026b6,instruction skip,recovered
0xffffff80025508ba,word_corrupt,recovered
0xffffff8000f48256,word_corrupt,recovered
0xffffff80020349f0,word_corrupt,recovered
0xffffff8002550b78,instruction skip,recovered
0xffffff80025508db,word_corrupt,recovered
0xffffff8002034aba,word_corrupt,recovered
0xffffff8000f46d22,word_corrupt,recovered
0xffffff800255081c,word_corrupt,recovered
0xffffff8002034bc2,word_corrupt,recovered
0xffffff800255090a,word_corrupt,recovered
0xffffff8000ec653c,instruction skip,recovered
0xffffff8000ec6320,instruction skip,recovered
0xffffff80025509c0,instruction skip,recovered
0xffffff8002550856,word_corrupt,recovered
0xffffff8000eb6674,instruction skip,recovered
0xffffff80025508f0,word_corrupt,recovered
0xffffff8000f481e0,instruction skip,recovered
0xffffff8000f6d2fa,instruction skip,recovered
0xffffff80025507db,word_corrupt,recovered
0xffffff8000f4823c,instruction skip,recovered
0xffffff8000f48288,word_corrupt,recovered
0xffffff8000f46cfb,instruction skip,recovered
0xffffff8000f46d00,word_corrupt,recovered
0xffffff8000f481e0,word_corrupt,failed
0xffffff8000f4823c,word_corrupt,failed
0xffffff800104b1ca,instruction skip,failed
0xffffff8002550894,word_corrupt,failed
0xffffff8000ec653c,word_corrupt,failed
0xffffff8002034a2d,word_corrupt,failed
0xffffff8000ec639e,word_corrupt,failed
0xffffff8002034a4d,word_corrupt,failed
0xffffff8002550a2d,word_corrupt,failed
0xffffff8000f46d40,word_corrupt,failed
0xffffff8002550a2d,instruction skip,failed
0xffffff8002034b44,word_corrupt,failed
0xffffff8001045a20,word_corrupt,failed
0xffffff8000eb6674,word_corrupt,failed
0xffffff8001045a00,word_corrupt,failed
0xffffff8000eb66d2,word_corrupt,failed
0xffffff8000eb669b,word_corrupt,failed
0xffffff8000ec63e2,word_corrupt,failed